Emotion	Subject	blocks-to-Action	blocks-to-LTM	blocks-to-Perception	blocks-to-Procedural	blocks-to-WM	faces-to-Action	faces-to-LTM	faces-to-Perception	faces-to-Procedural	faces-to-WM
Language	120111	0.000000	0.000000	0.226495	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.381161	0.000000	0.000000	0.096753	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.130185
Language	120212	0.000000	0.000000	0.182971	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.195513	0.000000	0.000000	0.077552	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.062732
Language	120515	0.000000	0.000000	0.087922	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.226012	0.000000	0.000000	-0.060408	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.084800
Language	121618	0.000000	0.000000	0.013837	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.090608	0.000000	0.000000	-0.017980	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.148672
Language	122620	0.000000	0.000000	0.083495	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.059976	0.000000	0.000000	-0.059843	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.018162
Language	123117	0.000000	0.000000	0.282111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.120833	0.000000	0.000000	-0.057123	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.164781
Language	123420	0.000000	0.000000	-0.076324	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002742	0.000000	0.000000	-0.070453	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.100794
Language	123925	0.000000	0.000000	0.356111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.351243	0.000000	0.000000	-0.178783	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.252428
Language	124220	0.000000	0.000000	0.116771	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.032453	0.000000	0.000000	-0.064974	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.161515
Language	124422	0.000000	0.000000	0.035110	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.107834	0.000000	0.000000	0.029749	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.120443
Language	124826	0.000000	0.000000	0.114275	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.122037	0.000000	0.000000	0.065974	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.066210
Language	125525	0.000000	0.000000	-0.030332	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.198446	0.000000	0.000000	-0.204494	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.114938
Language	126325	0.000000	0.000000	0.123975	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.198484	0.000000	0.000000	-0.046611	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.133387
Language	126628	0.000000	0.000000	0.093711	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.099000	0.000000	0.000000	-0.059165	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.106823
Language	127630	0.000000	0.000000	0.218498	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.199930	0.000000	0.000000	-0.253638	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.346653
Language	127933	0.000000	0.000000	0.069700	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.160728	0.000000	0.000000	-0.221631	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.243937
Language	128127	0.000000	0.000000	0.099380	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.210136	0.000000	0.000000	-0.025834	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.268645
Language	128632	0.000000	0.000000	0.147100	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.013701	0.000000	0.000000	0.161230	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.150442
Language	129028	0.000000	0.000000	0.031729	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.181196	0.000000	0.000000	-0.102940	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.221378
Language	130013	0.000000	0.000000	0.031108	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.156321	0.000000	0.000000	0.003380	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.097774
Language	130316	0.000000	0.000000	0.046267	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.055184	0.000000	0.000000	-0.134772	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.199524
Language	130922	0.000000	0.000000	0.095980	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.144138	0.000000	0.000000	-0.112268	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.131539
Language	131217	0.000000	0.000000	0.084236	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.104383	0.000000	0.000000	-0.063261	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.088382
Language	131722	0.000000	0.000000	0.051935	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.191341	0.000000	0.000000	-0.013539	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.055242
Language	131924	0.000000	0.000000	-0.003303	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.094885	0.000000	0.000000	0.041841	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.036336
Language	133019	0.000000	0.000000	0.020687	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.115843	0.000000	0.000000	-0.197536	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.097530
Language	133625	0.000000	0.000000	0.088995	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.285087	0.000000	0.000000	-0.081014	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.366939
Language	133827	0.000000	0.000000	0.179309	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.111238	0.000000	0.000000	-0.303881	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.423228
Language	133928	0.000000	0.000000	0.020826	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.073905	0.000000	0.000000	-0.079256	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.094723
Language	134324	0.000000	0.000000	0.134327	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.033100	0.000000	0.000000	0.159376	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.053958
Language	135225	0.000000	0.000000	-0.018746	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000218	0.000000	0.000000	0.173147	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.237073
Language	135528	0.000000	0.000000	0.096375	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.107476	0.000000	0.000000	-0.211648	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.184327
Language	135932	0.000000	0.000000	0.048080	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.262450	0.000000	0.000000	-0.237619	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.342412
Language	136227	0.000000	0.000000	0.225151	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.031633	0.000000	0.000000	-0.109214	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.219144
Language	136833	0.000000	0.000000	0.091017	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.166189	0.000000	0.000000	-0.031755	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.057536
Language	137027	0.000000	0.000000	0.325584	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.165578	0.000000	0.000000	0.140003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.035803
Language	137128	0.000000	0.000000	0.067466	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.212527	0.000000	0.000000	-0.176932	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.316713
Language	137633	0.000000	0.000000	0.158832	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.115083	0.000000	0.000000	-0.066909	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.248314
Language	137936	0.000000	0.000000	0.063981	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.016578	0.000000	0.000000	0.072748	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.042696
Language	138231	0.000000	0.000000	-0.087965	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.044507	0.000000	0.000000	0.020831	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.111014
Language	138534	0.000000	0.000000	0.490750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.202157	0.000000	0.000000	0.348793	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.093576
Language	139233	0.000000	0.000000	0.006783	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.262590	0.000000	0.000000	-0.114423	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.198379
Language	139637	0.000000	0.000000	0.292290	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.107318	0.000000	0.000000	0.236656	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.314388
Language	140117	0.000000	0.000000	-0.056984	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006010	0.000000	0.000000	0.242809	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.150913
Language	140420	0.000000	0.000000	0.138121	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.047266	0.000000	0.000000	-0.088631	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.046242
Language	140824	0.000000	0.000000	0.095808	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.088742	0.000000	0.000000	-0.068455	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.053974
Language	140925	0.000000	0.000000	0.162062	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.156031	0.000000	0.000000	0.028391	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.021235
Language	141422	0.000000	0.000000	0.028312	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.125594	0.000000	0.000000	0.023336	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.090107
Language	141826	0.000000	0.000000	0.263725	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.184083	0.000000	0.000000	0.056383	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.070236
Language	142828	0.000000	0.000000	-0.045326	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.066948	0.000000	0.000000	0.028866	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.028250
Language	143325	0.000000	0.000000	0.083285	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.154631	0.000000	0.000000	-0.176273	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.367229
Language	144226	0.000000	0.000000	0.070941	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.178679	0.000000	0.000000	-0.102506	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.143158
Language	144832	0.000000	0.000000	0.041140	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.202436	0.000000	0.000000	-0.107675	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.090122
Language	145834	0.000000	0.000000	0.232188	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.218823	0.000000	0.000000	-0.023296	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.022844
Language	146331	0.000000	0.000000	0.028912	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.026209	0.000000	0.000000	-0.051822	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.056007
Language	146432	0.000000	0.000000	0.002457	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.059361	0.000000	0.000000	-0.376612	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.405100
Language	147030	0.000000	0.000000	0.213946	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.137944	0.000000	0.000000	-0.019900	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.109614
Language	147737	0.000000	0.000000	0.065949	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.084331	0.000000	0.000000	-0.022539	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.083985
Language	148032	0.000000	0.000000	0.086603	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.161631	0.000000	0.000000	-0.111092	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.327801
Language	148335	0.000000	0.000000	0.038093	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.114152	0.000000	0.000000	-0.036934	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.064644
Language	148840	0.000000	0.000000	0.103138	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.099721	0.000000	0.000000	-0.036589	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.030779
Language	148941	0.000000	0.000000	0.120661	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.137267	0.000000	0.000000	-0.162127	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.204747
Language	149337	0.000000	0.000000	-0.054441	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.108449	0.000000	0.000000	0.011449	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.034187
Language	149539	0.000000	0.000000	0.359982	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.228921	0.000000	0.000000	0.243681	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.101017
Language	149741	0.000000	0.000000	0.273980	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.324845	0.000000	0.000000	-0.084381	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.136910
Language	150423	0.000000	0.000000	0.043502	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.031749	0.000000	0.000000	0.005414	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.038528
Language	150524	0.000000	0.000000	-0.350107	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.144362	0.000000	0.000000	0.156350	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.411189
Language	150625	0.000000	0.000000	-0.109579	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.187750	0.000000	0.000000	0.082229	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.055974
Language	150726	0.000000	0.000000	0.092682	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.171667	0.000000	0.000000	-0.229016	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.279477
Language	151223	0.000000	0.000000	0.116924	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010230	0.000000	0.000000	-0.238322	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.262113
Language	151526	0.000000	0.000000	-0.021859	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.024113	0.000000	0.000000	-0.131743	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.101914
Language	151627	0.000000	0.000000	0.080526	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.207449	0.000000	0.000000	-0.188705	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.225517
Language	151728	0.000000	0.000000	0.144960	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.108149	0.000000	0.000000	0.067361	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.013181
Language	152831	0.000000	0.000000	0.051511	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.119896	0.000000	0.000000	-0.156459	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.208254
Language	153025	0.000000	0.000000	0.074553	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.155434	0.000000	0.000000	-0.048141	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.063527
Language	153429	0.000000	0.000000	-0.077848	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.229094	0.000000	0.000000	-0.265489	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.415371
Language	153833	0.000000	0.000000	0.149538	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.166642	0.000000	0.000000	0.089715	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.039623
Language	154431	0.000000	0.000000	0.175719	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.225806	0.000000	0.000000	0.078054	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.232833
Language	154734	0.000000	0.000000	0.130704	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.128026	0.000000	0.000000	-0.310139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.366782
Language	154835	0.000000	0.000000	-0.004529	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.159813	0.000000	0.000000	-0.180826	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.231987
Language	154936	0.000000	0.000000	0.054341	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.159797	0.000000	0.000000	-0.038285	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.040694
Language	155231	0.000000	0.000000	0.065606	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.080090	0.000000	0.000000	-0.017029	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.031007
Language	155635	0.000000	0.000000	0.359618	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.233994	0.000000	0.000000	0.096491	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.078251
Language	156233	0.000000	0.000000	0.011091	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.029372	0.000000	0.000000	-0.053978	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.074617
Language	156637	0.000000	0.000000	0.023965	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.075934	0.000000	0.000000	-0.058599	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.077643
Language	157336	0.000000	0.000000	0.111785	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.109541	0.000000	0.000000	-0.312139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.348998
Language	157437	0.000000	0.000000	0.045781	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.022637	0.000000	0.000000	-0.007391	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.020356
Language	158035	0.000000	0.000000	0.046374	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.090980	0.000000	0.000000	-0.041107	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.049265
Language	158136	0.000000	0.000000	-0.044342	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.097057	0.000000	0.000000	-0.039879	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.021483
Language	158540	0.000000	0.000000	0.024602	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.067891	0.000000	0.000000	-0.005340	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.048629
Language	159138	0.000000	0.000000	0.030380	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.192487	0.000000	0.000000	-0.002380	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.050339
Language	159239	0.000000	0.000000	0.015899	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.118176	0.000000	0.000000	-0.027419	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.056009
Language	159340	0.000000	0.000000	0.390984	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.419482	0.000000	0.000000	-0.130334	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.205894
Language	159441	0.000000	0.000000	-0.063730	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.063664	0.000000	0.000000	0.085369	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.148897
Language	160123	0.000000	0.000000	0.025852	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.032623	0.000000	0.000000	-0.016760	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.025930
Language	160830	0.000000	0.000000	0.027349	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.064627	0.000000	0.000000	-0.014727	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.128867
Language	161327	0.000000	0.000000	0.078490	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.174355	0.000000	0.000000	-0.023972	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.050511
Language	161630	0.000000	0.000000	0.189590	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.173266	0.000000	0.000000	0.242366	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.231523
Language	161731	0.000000	0.000000	0.142229	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.152062	0.000000	0.000000	0.150840	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.142162
Language	162026	0.000000	0.000000	-0.000502	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.159782	0.000000	0.000000	-0.147710	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.141201
Language	162228	0.000000	0.000000	0.152331	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.257574	0.000000	0.000000	-0.238567	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.421461
Language	162329	0.000000	0.000000	0.192152	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.421628	0.000000	0.000000	0.152107	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.221236
Language	162733	0.000000	0.000000	0.019050	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.040350	0.000000	0.000000	-0.004855	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.095513
Language	163129	0.000000	0.000000	0.273045	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.117491	0.000000	0.000000	0.125997	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.120669
Language	163331	0.000000	0.000000	-0.009633	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.038559	0.000000	0.000000	0.149558	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.073065
Language	163432	0.000000	0.000000	0.073434	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.152326	0.000000	0.000000	-0.160623	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.242146
Language	163836	0.000000	0.000000	0.169187	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.116460	0.000000	0.000000	0.160713	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.130793
Language	164030	0.000000	0.000000	0.045692	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.133914	0.000000	0.000000	-0.080064	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.129080
Language	164131	0.000000	0.000000	0.072267	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.061040	0.000000	0.000000	-0.087169	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.116729
Language	164939	0.000000	0.000000	0.091732	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.058505	0.000000	0.000000	0.062937	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.020924
Language	165032	0.000000	0.000000	0.270566	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.088679	0.000000	0.000000	0.241849	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.045833
Language	165840	0.000000	0.000000	0.100890	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.101957	0.000000	0.000000	0.081162	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.205428
Language	166438	0.000000	0.000000	0.045110	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.012222	0.000000	0.000000	-0.036906	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.052701
Language	167036	0.000000	0.000000	0.190910	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.184537	0.000000	0.000000	0.075429	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.008148
Language	167743	0.000000	0.000000	0.065480	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.167824	0.000000	0.000000	-0.132906	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.243511
Language	168341	0.000000	0.000000	-0.549907	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.089523	0.000000	0.000000	-0.554440	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.119238
Language	169343	0.000000	0.000000	-0.023384	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.114925	0.000000	0.000000	0.014984	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.132997
Language	169444	0.000000	0.000000	0.035993	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.031358	0.000000	0.000000	-0.194016	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.519285
Language	170934	0.000000	0.000000	-0.047396	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.101391	0.000000	0.000000	-0.269890	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.328554
Language	171633	0.000000	0.000000	-0.027314	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.018916	0.000000	0.000000	-0.002552	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010525
Language	172029	0.000000	0.000000	0.091078	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.124513	0.000000	0.000000	0.058137	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.045956
Language	172130	0.000000	0.000000	0.140163	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.194617	0.000000	0.000000	-0.145552	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.269769
Language	172332	0.000000	0.000000	-0.051690	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.040818	0.000000	0.000000	0.047349	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.122111
Language	172534	0.000000	0.000000	0.010203	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.780997	0.000000	0.000000	0.028201	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.169862
Language	172938	0.000000	0.000000	0.068185	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.119602	0.000000	0.000000	-0.033283	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.092006
Language	173334	0.000000	0.000000	-0.003270	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.009796	0.000000	0.000000	0.014722	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.078545
Language	173435	0.000000	0.000000	0.089386	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.207779	0.000000	0.000000	-0.168279	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.320292
Language	173536	0.000000	0.000000	0.087908	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.115490	0.000000	0.000000	-0.181386	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.145348
